country;id;year;;;;
Namibia;NAM;1995;0;0,5812;0,2226;0,1962
Namibia;NAM;1996;0;0,585;0,221;0,194
Namibia;NAM;1997;0,0001;0,5915;0,2171;0,1913
Namibia;NAM;1998;0,0001;0,5976;0,2161;0,1862
Namibia;NAM;1999;0,0002;0,5831;0,2236;0,1931
Namibia;NAM;2000;0,0002;0,5779;0,228;0,194
Namibia;NAM;2001;0,0002;0,5583;0,2393;0,2022
Namibia;NAM;2002;0,0003;0,5932;0,2224;0,1841
Namibia;NAM;2003;0,0004;0,6105;0,2169;0,1722
Namibia;NAM;2004;0,0005;0,6128;0,2153;0,1715
Namibia;NAM;2005;0,0005;0,6032;0,217;0,1793
Namibia;NAM;2006;0,0006;0,5854;0,2317;0,1824
Namibia;NAM;2007;0,0006;0,5478;0,2351;0,2164
Namibia;NAM;2008;0,0007;0,586;0,2228;0,1905
Namibia;NAM;2009;0,0008;0,6221;0,2122;0,1649
Namibia;NAM;2010;0,0008;0,5652;0,2297;0,2042
Namibia;NAM;2011;0,0009;0,5829;0,2228;0,1933
Namibia;NAM;2012;0,0008;0,5212;0,2438;0,2341
Namibia;NAM;2013;0,0009;0,5179;0,2449;0,2364
Namibia;NAM;2014;0,0012;0,6213;0,2081;0,1695
Nauru;NRU;1990;0,0013;0,6441;0,1982;0,1564
Nauru;NRU;1991;0;0,9723;0,023;0,0047
Nauru;NRU;1992;0;0,9715;0,0237;0,0047
Nauru;NRU;1993;0,0001;0,9699;0,025;0,005
Nauru;NRU;1994;0,0001;0,9673;0,0273;0,0053
Nauru;NRU;1995;0,0002;0,9657;0,0286;0,0055
Nauru;NRU;1996;0,0002;0,9641;0,03;0,0057
Nauru;NRU;1997;0,0004;0,9621;0,0315;0,0059
Nauru;NRU;1998;0,0006;0,9614;0,032;0,006
Nauru;NRU;1999;0,0009;0,9593;0,0337;0,0062
Nauru;NRU;2000;0,0011;0,9554;0,0368;0,0067
Nauru;NRU;2001;0,0015;0,9509;0,0404;0,0072
Nauru;NRU;2002;0,002;0,9477;0,0427;0,0076
Nauru;NRU;2003;0,0026;0,9442;0,0453;0,0079
Nauru;NRU;2004;0,0036;0,9342;0,0531;0,0092
Nauru;NRU;2005;0,0041;0,9329;0,0538;0,0092
Nauru;NRU;2006;0,0049;0,9279;0,0574;0,0097
Nauru;NRU;2007;0,0079;0,8988;0,0799;0,0134
Nauru;NRU;2008;0,009;0,8961;0,0815;0,0135
Nauru;NRU;2009;0,01;0,8933;0,083;0,0137
Nauru;NRU;2010;0,012;0,8826;0,0906;0,0148
Nauru;NRU;2011;0,0121;0,8893;0,0848;0,0137
Nauru;NRU;2012;0,0145;0,8781;0,0926;0,0148
Nauru;NRU;2013;0,0158;0,8758;0,0936;0,0148
Nauru;NRU;2014;0,0159;0,8828;0,0876;0,0137
Nepal;NPL;1990;0,016;0,8888;0,0825;0,0128
Nepal;NPL;1991;0;0,6517;0,263;0,0853
Nepal;NPL;1992;0;0,6506;0,2635;0,0859
Nepal;NPL;1993;0;0,6518;0,2619;0,0863
Nepal;NPL;1994;0;0,6443;0,269;0,0866
Nepal;NPL;1995;0;0,6402;0,2715;0,0883
Nepal;NPL;1996;0;0,6298;0,2802;0,0899
Nepal;NPL;1997;0,0001;0,6237;0,2848;0,0914
Nepal;NPL;1998;0,0001;0,6205;0,2874;0,092
Nepal;NPL;1999;0,0001;0,6141;0,2916;0,0941
Nepal;NPL;2000;0,0001;0,6151;0,2931;0,0918
Nepal;NPL;2001;0,0001;0,6115;0,2968;0,0916
Nepal;NPL;2002;0,0002;0,5847;0,3174;0,0977
Nepal;NPL;2003;0,0003;0,5792;0,3238;0,0968
Nepal;NPL;2004;0,0003;0,5765;0,3266;0,0966
Nepal;NPL;2005;0,0004;0,57;0,3311;0,0986
Nepal;NPL;2006;0,0004;0,5717;0,3302;0,0977
Nepal;NPL;2007;0,0008;0,2379;0,5867;0,1746
Nepal;NPL;2008;0,0009;0,2383;0,586;0,1749
Nepal;NPL;2009;0,0009;0,2418;0,583;0,1743
Nepal;NPL;2010;0,0009;0,2597;0,5661;0,1733
Nepal;NPL;2011;0,001;0,2688;0,556;0,1743
Nepal;NPL;2012;0,001;0,2758;0,5477;0,1755
Nepal;NPL;2013;0,0011;0,2884;0,536;0,1744
Nepal;NPL;2014;0,0011;0,2858;0,5352;0,1779
Netherlands;NLD;1990;0,0012;0,3043;0,5196;0,1749
Netherlands;NLD;1991;0,0346;0,7477;0,1353;0,0824
Netherlands;NLD;1992;0,0349;0,7556;0,1297;0,0798
Netherlands;NLD;1993;0,0366;0,7545;0,1285;0,0803
Netherlands;NLD;1994;0,0372;0,7618;0,1233;0,0777
Netherlands;NLD;1995;0,0387;0,7622;0,1211;0,078
Netherlands;NLD;1996;0,0388;0,7702;0,1157;0,0753
Netherlands;NLD;1997;0,0349;0,7855;0,1077;0,0719
Netherlands;NLD;1998;0,0337;0,7851;0,1077;0,0735
Netherlands;NLD;1999;0,0312;0,7925;0,1041;0,0722
Netherlands;NLD;2000;0,0294;0,7921;0,1043;0,0742
Netherlands;NLD;2001;0,0268;0,8008;0,1001;0,0723
Netherlands;NLD;2002;0,0235;0,8105;0,0959;0,0701
Netherlands;NLD;2003;0,0209;0,8174;0,0924;0,0693
Netherlands;NLD;2004;0,0179;0,8254;0,0889;0,0678
Netherlands;NLD;2005;0,0151;0,8307;0,0865;0,0677
Netherlands;NLD;2006;0,0126;0,8314;0,0872;0,0688
Netherlands;NLD;2007;0,0133;0,8318;0,0885;0,0664
Netherlands;NLD;2008;0,0136;0,8377;0,0883;0,0604
Netherlands;NLD;2009;0,0139;0,8415;0,0889;0,0558
Netherlands;NLD;2010;0,0146;0,8419;0,091;0,0525
Netherlands;NLD;2011;0,0142;0,8547;0,086;0,0451
Netherlands;NLD;2012;0,016;0,8461;0,0906;0,0473
Netherlands;NLD;2013;0,017;0,8414;0,0912;0,0504
Netherlands;NLD;2014;0,0179;0,8415;0,0928;0,0478
New Zealand;NZL;1990;0,0195;0,8305;0,0981;0,0518
New Zealand;NZL;1991;0,015;0,0137;0,6133;0,358
New Zealand;NZL;1992;0,0134;0,0194;0,6099;0,3573
New Zealand;NZL;1993;0,0113;0,0589;0,5861;0,3437
New Zealand;NZL;1994;0,0097;0,051;0,5925;0,3468
New Zealand;NZL;1995;0,0076;0,0582;0,5893;0,3448
New Zealand;NZL;1996;0,0058;0,062;0,587;0,3452
New Zealand;NZL;1997;0,0069;0,0852;0,5746;0,3333
New Zealand;NZL;1998;0,0076;0,1286;0,549;0,3148
New Zealand;NZL;1999;0,0089;0,1216;0,5533;0,3161
New Zealand;NZL;2000;0,0097;0,1457;0,5343;0,3103
New Zealand;NZL;2001;0,0106;0,1604;0,5222;0,3067
New Zealand;NZL;2002;0,0102;0,2907;0,4396;0,2595
New Zealand;NZL;2003;0,0112;0,2832;0,4418;0,2637
New Zealand;NZL;2004;0,012;0,3022;0,4277;0,2582
New Zealand;NZL;2005;0,0134;0,2981;0,4332;0,2554
New Zealand;NZL;2006;0,0142;0,3117;0,4227;0,2514
New Zealand;NZL;2007;0,0155;0,2956;0,4353;0,2536
New Zealand;NZL;2008;0,0168;0,2845;0,4418;0,2569
New Zealand;NZL;2009;0,0178;0,3019;0,434;0,2463
New Zealand;NZL;2010;0,0197;0,2643;0,4605;0,2555
New Zealand;NZL;2011;0,0208;0,2623;0,4622;0,2547
New Zealand;NZL;2012;0,0223;0,2629;0,4576;0,2572
New Zealand;NZL;2013;0,023;0,2774;0,4476;0,2519
New Zealand;NZL;2014;0,0246;0,2722;0,4508;0,2524
Nicaragua;NIC;1990;0,0258;0,2734;0,449;0,2518
Nicaragua;NIC;1991;0,0001;0,8155;0,127;0,0574
Nicaragua;NIC;1992;0,0001;0,8392;0,1108;0,0499
Nicaragua;NIC;1993;0,0001;0,8282;0,119;0,0527
Nicaragua;NIC;1994;0,0001;0,814;0,1299;0,056
Nicaragua;NIC;1995;0,0001;0,8155;0,1306;0,0538
Nicaragua;NIC;1996;0,0001;0,8303;0,118;0,0516
Nicaragua;NIC;1997;0,0002;0,8337;0,1158;0,0502
Nicaragua;NIC;1998;0,0003;0,8226;0,1248;0,0523
Nicaragua;NIC;1999;0,0004;0,816;0,1291;0,0545
Nicaragua;NIC;2000;0,0005;0,8063;0,1373;0,0559
Nicaragua;NIC;2001;0,0006;0,8014;0,1413;0,0567
Nicaragua;NIC;2002;0,0007;0,8051;0,1391;0,0551
Nicaragua;NIC;2003;0,0009;0,7997;0,1402;0,0593
Nicaragua;NIC;2004;0,001;0,7853;0,1497;0,0641
Nicaragua;NIC;2005;0,0012;0,7972;0,1421;0,0595
Nicaragua;NIC;2006;0,0013;0,7856;0,1496;0,0635
Nicaragua;NIC;2007;0,0015;0,7872;0,1482;0,0632
Nicaragua;NIC;2008;0,0016;0,7871;0,1484;0,063
Nicaragua;NIC;2009;0,0018;0,7855;0,1502;0,0625
Nicaragua;NIC;2010;0,0019;0,7819;0,1512;0,0649
Nicaragua;NIC;2011;0,0021;0,7816;0,1524;0,064
Nicaragua;NIC;2012;0,0065;0,3382;0,4561;0,1991
Nicaragua;NIC;2013;0,007;0,332;0,4571;0,204
Nicaragua;NIC;2014;0,0076;0,3267;0,4691;0,1965
Niger;NER;1990;0,0078;0,3363;0,4583;0,1977
Niger;NER;1991;0;0,4309;0,3561;0,213
Niger;NER;1992;0;0,42;0,3626;0,2174
Niger;NER;1993;0;0,4085;0,369;0,2225
Niger;NER;1994;0;0,4009;0,3745;0,2246
Niger;NER;1995;0;0,3904;0,38;0,2296
Niger;NER;1996;0;0,382;0,3848;0,2332
Niger;NER;1997;0,0001;0,374;0,389;0,237
Niger;NER;1998;0,0001;0,367;0,3952;0,2377
Niger;NER;1999;0,0001;0,3549;0,3999;0,2451
Niger;NER;2000;0,0001;0,3466;0,404;0,2493
Niger;NER;2001;0,0001;0,3279;0,4162;0,2557
Niger;NER;2002;0,0002;0,1152;0,5436;0,341
Niger;NER;2003;0,0003;0,113;0,5447;0,3421
Niger;NER;2004;0,0003;0,112;0,5439;0,3438
Niger;NER;2005;0,0003;0,1105;0,5465;0,3426
Niger;NER;2006;0,0004;0,1047;0,5463;0,3486
Niger;NER;2007;0,0004;0,1017;0,5475;0,3504
Niger;NER;2008;0,0004;0,0999;0,5477;0,352
Niger;NER;2009;0,0005;0,0981;0,5471;0,3543
Niger;NER;2010;0,0005;0,103;0,5451;0,3513
Niger;NER;2011;0,0005;0,1093;0,5379;0,3523
Niger;NER;2012;0,0006;0,1124;0,5394;0,3476
Niger;NER;2013;0,0006;0,1237;0,5285;0,3471
Niger;NER;2014;0,0006;0,1156;0,5348;0,349
Nigeria;NGA;1990;0,0007;0,1164;0,5317;0,3512
Nigeria;NGA;1991;0;0,6389;0,2942;0,0669
Nigeria;NGA;1992;0;0,6429;0,2908;0,0663
Nigeria;NGA;1993;0;0,6509;0,2838;0,0653
Nigeria;NGA;1994;0;0,647;0,2859;0,067
Nigeria;NGA;1995;0;0,6415;0,2901;0,0683
Nigeria;NGA;1996;0;0,6407;0,2909;0,0683
Nigeria;NGA;1997;0,0001;0,6378;0,2928;0,0693
Nigeria;NGA;1998;0,0001;0,6297;0,2998;0,0704
Nigeria;NGA;1999;0,0001;0,6128;0,3111;0,076
Nigeria;NGA;2000;0,0001;0,6078;0,316;0,076
Nigeria;NGA;2001;0,0001;0,6023;0,3205;0,0771
Nigeria;NGA;2002;0,0002;0,5579;0,3538;0,0881
Nigeria;NGA;2003;0,0002;0,5631;0,3521;0,0847
Nigeria;NGA;2004;0,0003;0,5573;0,3557;0,0867
Nigeria;NGA;2005;0,0003;0,5504;0,3622;0,0871
Nigeria;NGA;2006;0,0004;0,5494;0,3595;0,0907
Nigeria;NGA;2007;0,0004;0,5658;0,348;0,0858
Nigeria;NGA;2008;0,0004;0,5663;0,3497;0,0836
Nigeria;NGA;2009;0,0005;0,571;0,3466;0,082
Nigeria;NGA;2010;0,0005;0,5591;0,3589;0,0815
Nigeria;NGA;2011;0,0005;0,5657;0,3513;0,0825
Nigeria;NGA;2012;0,0006;0,5782;0,3423;0,0789
Nigeria;NGA;2013;0,0006;0,569;0,3492;0,0812
Nigeria;NGA;2014;0,0007;0,5628;0,3535;0,0831
Niue;;1990;0,0008;0,5544;0,3622;0,0826
Niue;;1991;0;0,5035;0,2875;0,2091
Niue;;1992;0;0,5083;0,276;0,2157
Niue;;1993;0;0,5134;0,2641;0,2225
Niue;;1994;0;0,5185;0,2519;0,2295
Niue;;1995;0,0001;0,5234;0,2399;0,2366
Niue;;1996;0,0001;0,5288;0,2273;0,2439
Niue;;1997;0,0001;0,5204;0,2258;0,2536
Niue;;1998;0,0002;0,5123;0,2245;0,263
Niue;;1999;0,0003;0,5047;0,2228;0,2722
Niue;;2000;0,0003;0,4971;0,2215;0,2811
Niue;;2001;0,0004;0,4897;0,2202;0,2897
Niue;;2002;0,0004;0,5635;0,1861;0,2501
Niue;;2003;0,0005;0,5533;0,1879;0,2583
Niue;;2004;0,0006;0,5206;0,1991;0,2797
Niue;;2005;0,0007;0,5111;0,2007;0,2876
Niue;;2006;0,0007;0,5017;0,2025;0,2951
Niue;;2007;0,0021;-0,2719;0,5124;0,7574
Niue;;2008;0,0022;-0,2573;0,5026;0,7525
Niue;;2009;0,0022;-0,1247;0,4464;0,6761
Niue;;2010;0,0025;-0,2326;0,486;0,7441
Niue;;2011;0,0026;-0,2219;0,4788;0,7405
Niue;;2012;0,0861;0,4916;0,1652;0,2571
Niue;;2013;0,1557;0,4471;0,1548;0,2424
Niue;;2014;0,2138;0,41;0,1462;0,2301
Norway;NOR;1990;0,2587;0,3969;0,1304;0,214
Norway;NOR;1991;0,1787;0,4794;0,1497;0,1922
Norway;NOR;1992;0,174;0,4538;0,165;0,2072
Norway;NOR;1993;0,1407;0,5181;0,1537;0,1875
Norway;NOR;1994;0,1189;0,5506;0,1498;0,1806
Norway;NOR;1995;0,0971;0,5832;0,1464;0,1733
Norway;NOR;1996;0,082;0,5867;0,1533;0,1779
Norway;NOR;1997;0,0787;0,5986;0,1485;0,1742
Norway;NOR;1998;0,0742;0,6191;0,1401;0,1666
Norway;NOR;1999;0,0701;0,6375;0,1333;0,1591
Norway;NOR;2000;0,066;0,6561;0,1259;0,1521
Norway;NOR;2001;0,0761;0,6036;0,1434;0,1769
Norway;NOR;2002;0,0886;0,5137;0,177;0,2206
Norway;NOR;2003;0,0841;0,5129;0,1781;0,2249
Norway;NOR;2004;0,0707;0,5616;0,1611;0,2066
Norway;NOR;2005;0,0642;0,5725;0,1577;0,2056
Norway;NOR;2006;0,061;0,5614;0,1624;0,2152
Norway;NOR;2007;0,0577;0,5616;0,1653;0,2153
Norway;NOR;2008;0,0521;0,5787;0,1607;0,2085
Norway;NOR;2009;0,049;0,5713;0,1665;0,2131
Norway;NOR;2010;0,0445;0,5827;0,1665;0,2063
Norway;NOR;2011;0,0363;0,6251;0,1532;0,1854
Norway;NOR;2012;0,0388;0,6161;0,1546;0,1905
Norway;NOR;2013;0,0415;0,607;0,1573;0,1941
Norway;NOR;2014;0,0452;0,5902;0,1628;0,2019
Oman;OMN;1990;0,0466;0,5916;0,1598;0,202
Oman;OMN;1991;0,0002;0,3003;0,6928;0,0067
Oman;OMN;1992;0,0002;0,356;0,6375;0,0062
Oman;OMN;1993;0,0003;0,3283;0,6648;0,0067
Oman;OMN;1994;0,0003;0,3067;0,6861;0,0069
Oman;OMN;1995;0,0003;0,294;0,6984;0,0073
Oman;OMN;1996;0,0003;0,3111;0,6815;0,0071
Oman;OMN;1997;0,0006;0,307;0,6855;0,007
Oman;OMN;1998;0,0008;0,3184;0,6741;0,0067
Oman;OMN;1999;0,001;0,312;0,6798;0,0072
Oman;OMN;2000;0,0011;0,3416;0,6504;0,0069
Oman;OMN;2001;0,0013;0,3574;0,635;0,0064
Oman;OMN;2002;0,0017;0,3887;0,6031;0,0066
Oman;OMN;2003;0,0021;0,4092;0,5824;0,0064
Oman;OMN;2004;0,0025;0,4229;0,568;0,0066
Oman;OMN;2005;0,0029;0,426;0,564;0,0071
Oman;OMN;2006;0,0034;0,4277;0,5588;0,0102
Oman;OMN;2007;0,0039;0,497;0,4914;0,0077
Oman;OMN;2008;0,0045;0,5227;0,4665;0,0062
Oman;OMN;2009;0,0054;0,5169;0,4706;0,0071
Oman;OMN;2010;0,0061;0,5336;0,4528;0,0075
Oman;OMN;2011;0,0066;0,5543;0,433;0,0061
Oman;OMN;2012;0,0065;0,5781;0,4084;0,007
Oman;OMN;2013;0,0064;0,6002;0,3862;0,0072
Oman;OMN;2014;0,0065;0,6031;0,3826;0,0078
Pakistan;PAK;1990;0,0066;0,6131;0,373;0,0073
Pakistan;PAK;1991;0,0004;0,4741;0,3528;0,1727
Pakistan;PAK;1992;0,0004;0,4677;0,3581;0,1739
Pakistan;PAK;1993;0,0004;0,4801;0,3454;0,1741
Pakistan;PAK;1994;0,0004;0,4915;0,3385;0,1696
Pakistan;PAK;1995;0,0004;0,4924;0,3365;0,1707
Pakistan;PAK;1996;0,0004;0,499;0,3271;0,1736
Pakistan;PAK;1997;0,0005;0,5012;0,33;0,1682
Pakistan;PAK;1998;0,0007;0,5023;0,3285;0,1685
Pakistan;PAK;1999;0,0008;0,4996;0,3317;0,1679
Pakistan;PAK;2000;0,0009;0,5103;0,3238;0,165
Pakistan;PAK;2001;0,001;0,5048;0,3265;0,1677
Pakistan;PAK;2002;0,0014;0,5021;0,3286;0,168
Pakistan;PAK;2003;0,0017;0,4993;0,3303;0,1687
Pakistan;PAK;2004;0,002;0,4987;0,3312;0,1681
Pakistan;PAK;2005;0,0022;0,516;0,3192;0,1627
Pakistan;PAK;2006;0,0025;0,5121;0,319;0,1664
Pakistan;PAK;2007;0,0025;0,5201;0,3169;0,1605
Pakistan;PAK;2008;0,0026;0,5371;0,3083;0,152
Pakistan;PAK;2009;0,0028;0,5221;0,3179;0,1572
Pakistan;PAK;2010;0,0029;0,5152;0,3162;0,1657
Pakistan;PAK;2011;0,0032;0,5113;0,3201;0,1655
Pakistan;PAK;2012;0,0033;0,5126;0,3228;0,1613
Pakistan;PAK;2013;0,0035;0,5147;0,3263;0,1555
Pakistan;PAK;2014;0,0037;0,5047;0,3301;0,1615
Palau;PLW;1990;0,0039;0,5032;0,3332;0,1598
Palau;PLW;1991;0;0;0;0
Palau;PLW;1992;0;0;0;0
Palau;PLW;1993;0,0003;0,888;0,1066;0,0052
Palau;PLW;1994;0,0004;0,8853;0,1091;0,0053
Palau;PLW;1995;0,0005;0,8826;0,1115;0,0054
Palau;PLW;1996;0,0006;0,8799;0,1139;0,0055
Palau;PLW;1997;0,0012;0,8768;0,1164;0,0056
Palau;PLW;1998;0,0017;0,8779;0,1148;0,0055
Palau;PLW;1999;0,0023;0,8748;0,1172;0,0057
Palau;PLW;2000;0,0028;0,876;0,1157;0,0056
Palau;PLW;2001;0,0031;0,8808;0,1108;0,0054
Palau;PLW;2002;0,0038;0,886;0,1051;0,0051
Palau;PLW;2003;0,0048;0,881;0,1089;0,0053
Palau;PLW;2004;0,0056;0,8828;0,1065;0,0051
Palau;PLW;2005;0,0064;0,8812;0,1072;0,0052
Palau;PLW;2006;0,0069;0,8861;0,1021;0,0049
Palau;PLW;2007;0,0039;0,9436;0,0501;0,0024
Palau;PLW;2008;0,0045;0,9421;0,051;0,0025
Palau;PLW;2009;0,0052;0,9397;0,0526;0,0025
Palau;PLW;2010;0,0059;0,9372;0,0543;0,0026
Palau;PLW;2011;0,0063;0,9381;0,0531;0,0026
Palau;PLW;2012;0,1322;0,8191;0,0465;0,0022
Palau;PLW;2013;0,2297;0,7269;0,0414;0,002
Palau;PLW;2014;0,3046;0,6566;0,037;0,0018
Panama;PAN;1990;0,3647;0,6002;0,0335;0,0016
Panama;PAN;1991;0,0003;0,7187;0,2101;0,071
Panama;PAN;1992;0,0004;0,7244;0,207;0,0682
Panama;PAN;1993;0,0004;0,7271;0,2031;0,0694
Panama;PAN;1994;0,0005;0,727;0,2028;0,0697
Panama;PAN;1995;0,0006;0,7299;0,203;0,0665
Panama;PAN;1996;0,0007;0,7336;0,201;0,0648
Panama;PAN;1997;0,0011;0,7312;0,2003;0,0674
Panama;PAN;1998;0,0016;0,7403;0,1955;0,0626
Panama;PAN;1999;0,0019;0,7509;0,1871;0,0601
Panama;PAN;2000;0,0024;0,742;0,1948;0,0608
Panama;PAN;2001;0,0028;0,7452;0,1926;0,0594
Panama;PAN;2002;0,0033;0,7474;0,1897;0,0596
Panama;PAN;2003;0,0042;0,7355;0,1986;0,0616
Panama;PAN;2004;0,005;0,7375;0,1964;0,0612
Panama;PAN;2005;0,0057;0,7398;0,1951;0,0594
Panama;PAN;2006;0,0059;0,7519;0,1856;0,0565
Panama;PAN;2007;0,0068;0,7456;0,1897;0,0579
Panama;PAN;2008;0,0076;0,7439;0,1913;0,0572
Panama;PAN;2009;0,0083;0,7373;0,1952;0,0592
Panama;PAN;2010;0,0084;0,7505;0,1854;0,0557
Panama;PAN;2011;0,0088;0,7551;0,1807;0,0554
Panama;PAN;2012;0,0092;0,7584;0,1792;0,0532
Panama;PAN;2013;0,0097;0,7616;0,1762;0,0525
Panama;PAN;2014;0,0103;0,7588;0,1757;0,0553
Papua New Guinea;PNG;1990;0,0108;0,7688;0,1691;0,0514
Papua New Guinea;PNG;1991;0;0,8309;0,0906;0,0785
Papua New Guinea;PNG;1992;0;0,8214;0,1008;0,0778
Papua New Guinea;PNG;1993;0;0,8117;0,1111;0,0771
Papua New Guinea;PNG;1994;0;0,8023;0,1212;0,0764
Papua New Guinea;PNG;1995;0;0,7938;0,1308;0,0755
Papua New Guinea;PNG;1996;0;0,7846;0,1405;0,0748
Papua New Guinea;PNG;1997;0,0001;0,7988;0,1221;0,079
Papua New Guinea;PNG;1998;0;0,7276;0,2054;0,067
Papua New Guinea;PNG;1999;0,0001;0,8028;0,1201;0,0769
Papua New Guinea;PNG;2000;0,0001;0,8042;0,1182;0,0774
Papua New Guinea;PNG;2001;0,0002;0,8085;0,1143;0,077
Papua New Guinea;PNG;2002;0,0002;0,8142;0,1072;0,0784
Papua New Guinea;PNG;2003;0,0002;0,7989;0,1299;0,0709
Papua New Guinea;PNG;2004;0,0003;0,8103;0,1134;0,076
Papua New Guinea;PNG;2005;0,0003;0,7909;0,1425;0,0664
Papua New Guinea;PNG;2006;0,0004;0,8244;0,0967;0,0785
Papua New Guinea;PNG;2007;0,0005;0,8074;0,1177;0,0744
Papua New Guinea;PNG;2008;0,0006;0,8249;0,0985;0,076
Papua New Guinea;PNG;2009;0,0006;0,8139;0,112;0,0735
Papua New Guinea;PNG;2010;0,0007;0,8186;0,1039;0,0769
Papua New Guinea;PNG;2011;0,0007;0,8107;0,1151;0,0735
Papua New Guinea;PNG;2012;0,0009;0,8221;0,1;0,077
Papua New Guinea;PNG;2013;0,001;0,8203;0,1006;0,0781
Papua New Guinea;PNG;2014;0,001;0,8178;0,107;0,0743
Paraguay;PRY;1990;0,001;0,8123;0,1148;0,0718
Paraguay;PRY;1991;0;0,7708;0,1655;0,0637
Paraguay;PRY;1992;0;0,7788;0,1602;0,0609
Paraguay;PRY;1993;0;0,7749;0,163;0,0621
Paraguay;PRY;1994;0;0,7646;0,1702;0,0651
Paraguay;PRY;1995;0,0001;0,7582;0,1749;0,0669
Paraguay;PRY;1996;0,0001;0,7487;0,1812;0,07
Paraguay;PRY;1997;0,0001;0,7507;0,1803;0,0689
Paraguay;PRY;1998;0,0002;0,747;0,1828;0,07
Paraguay;PRY;1999;0,0003;0,7481;0,1817;0,0699
Paraguay;PRY;2000;0,0003;0,7279;0,1942;0,0775
Paraguay;PRY;2001;0,0004;0,7552;0,1788;0,0656
Paraguay;PRY;2002;0,0005;0,7565;0,1765;0,0665
Paraguay;PRY;2003;0,0006;0,7551;0,1763;0,0679
Paraguay;PRY;2004;0,0007;0,7412;0,185;0,0731
Paraguay;PRY;2005;0,0008;0,7541;0,1772;0,0679
Paraguay;PRY;2006;0,0009;0,7435;0,1844;0,0712
Paraguay;PRY;2007;0,0007;0,8319;0,1206;0,0468
Paraguay;PRY;2008;0,0007;0,813;0,1317;0,0546
Paraguay;PRY;2009;0,0008;0,8278;0,123;0,0483
Paraguay;PRY;2010;0,0009;0,8235;0,1273;0,0483
Paraguay;PRY;2011;0,001;0,8122;0,1333;0,0535
Paraguay;PRY;2012;0,0009;0,8217;0,1257;0,0516
Paraguay;PRY;2013;0,001;0,8157;0,1311;0,0523
Paraguay;PRY;2014;0,0011;0,8094;0,1338;0,0557
Peru;PER;1990;0,0011;0,8041;0,1377;0,0571
Peru;PER;1991;0,0003;0,7502;0,1727;0,0768
Peru;PER;1992;0,0003;0,749;0,1743;0,0763
Peru;PER;1993;0,0004;0,7508;0,1735;0,0753
Peru;PER;1994;0,0004;0,7492;0,1733;0,0771
Peru;PER;1995;0,0004;0,7434;0,1776;0,0786
Peru;PER;1996;0,0004;0,7431;0,1768;0,0797
Peru;PER;1997;0,0007;0,7412;0,1795;0,0787
Peru;PER;1998;0,0009;0,7351;0,1853;0,0787
Peru;PER;1999;0,0011;0,7219;0,1958;0,0812
Peru;PER;2000;0,0013;0,7148;0,2028;0,0812
Peru;PER;2001;0,0015;0,7082;0,2075;0,0828
Peru;PER;2002;0,002;0,7008;0,2128;0,0843
Peru;PER;2003;0,0024;0,7001;0,2128;0,0846
Peru;PER;2004;0,0029;0,6941;0,2169;0,0861
Peru;PER;2005;0,0032;0,7058;0,208;0,0829
Peru;PER;2006;0,0035;0,6975;0,2162;0,0827
Peru;PER;2007;0,0032;0,7546;0,174;0,0681
Peru;PER;2008;0,0035;0,7556;0,1718;0,0691
Peru;PER;2009;0,0037;0,7618;0,1689;0,0656
Peru;PER;2010;0,0039;0,7621;0,167;0,067
Peru;PER;2011;0,0041;0,7663;0,1652;0,0644
Peru;PER;2012;0,0043;0,7711;0,1609;0,0637
Peru;PER;2013;0,0046;0,7701;0,1612;0,0641
Peru;PER;2014;0,0048;0,7722;0,16;0,063
Philippines;PHL;1990;0,0051;0,7762;0,1569;0,0619
Philippines;PHL;1991;0,0005;0,4407;0,45;0,1088
Philippines;PHL;1992;0,0008;0,436;0,461;0,1022
Philippines;PHL;1993;0,0011;0,4599;0,435;0,104
Philippines;PHL;1994;0,0013;0,4753;0,4199;0,1036
Philippines;PHL;1995;0,0014;0,4816;0,4185;0,0985
Philippines;PHL;1996;0,0015;0,5217;0,3868;0,09
Philippines;PHL;1997;0,0024;0,5325;0,3742;0,0908
Philippines;PHL;1998;0,0032;0,5582;0,3481;0,0905
Philippines;PHL;1999;0,0044;0,5792;0,3295;0,087
Philippines;PHL;2000;0,0052;0,541;0,3643;0,0895
Philippines;PHL;2001;0,0061;0,54;0,3639;0,09
Philippines;PHL;2002;0,0073;0,5753;0,3341;0,0833
Philippines;PHL;2003;0,0089;0,579;0,3315;0,0807
Philippines;PHL;2004;0,0104;0,5794;0,325;0,0853
Philippines;PHL;2005;0,0118;0,5764;0,325;0,0869
Philippines;PHL;2006;0,0133;0,5837;0,3201;0,083
Philippines;PHL;2007;0,014;0,6083;0,3032;0,0745
Philippines;PHL;2008;0,0151;0,6108;0,2993;0,0748
Philippines;PHL;2009;0,0164;0,6123;0,3015;0,0698
Philippines;PHL;2010;0,0176;0,61;0,3019;0,0705
Philippines;PHL;2011;0,0185;0,6225;0,2854;0,0736
Philippines;PHL;2012;0,0388;0,2695;0,5566;0,1352
Philippines;PHL;2013;0,0401;0,2952;0,5412;0,1235
Philippines;PHL;2014;0,0395;0,3572;0,4982;0,1051
Poland;POL;1990;0,0389;0,384;0,4583;0,1188
Poland;POL;1991;0,0006;0,8176;0,1178;0,0639
